auth_user_id,tipo_usuario,nombre,apellido,fecha_nacimiento,direccion,telefono,especialidad,consultorio
3651,administrativo,Adora,Feijoo,1946-05-30,"Ronda de Gala Julián 96 Apt. 35 , Jaén, 47451",+34848365179,,
3652,doctor,Gerardo,Pallarès,1946-06-12,"Avenida de Iris Montserrat 54 Piso 8 , León, 41089",+34 948 822 680,Cardiología,Consultorio 8
3653,doctor,Alfredo,Salas,2003-01-01,"Urbanización de Judith Echeverría 90, Segovia, 20573",+34 730 078 304,Pediatría,Consultorio 7
3654,doctor,Emiliana,Pou,1951-11-23,"Pasaje de Osvaldo Vallejo 33, Guadalajara, 25682",+34 976 31 89 99,Gastroenterología,Consultorio 4
3655,paciente,Ale,Piña,1983-03-21,"Callejón Pastora Arrieta 68 Piso 2 , Palencia, 51598",+34 849227920,,
3656,paciente,Débora,Acedo,1996-05-19,"Plaza de Luisa Soler 1, Córdoba, 43471",+34 944 57 12 36,,
3657,administrativo,Marcia,Bayón,2005-06-30,"Cañada Rubén Pavón 19 Apt. 86 , Murcia, 33996",+34842 79 77 21,,
3658,doctor,Antonia,Lluch,1944-12-14,"C. de Heriberto Galán 93 Apt. 89 , Guipúzcoa, 04560",+34843 70 74 15,Cardiología,Consultorio 5
3659,paciente,Jose Manuel,Chaparro,1992-08-02,"Camino Geraldo Belmonte 76, Teruel, 25294",+34848653898,,
3660,administrativo,Guadalupe,Bueno,1967-07-17,"Rambla de Martina Belda 50 Apt. 12 , Badajoz, 04393",+34960 62 07 68,,
3661,paciente,Florentina,Jerez,1987-11-12,"Avenida Piedad Amigó 69, Valencia, 12991",+34843 932 917,,
3662,paciente,Emelina,Cobos,1959-06-18,"Calle de Fermín Abascal 2, La Rioja, 15589",+34901260884,,
3663,administrativo,Ignacio,Cruz,1972-02-27,"Ronda Aroa Nieto 97 Puerta 6 , Cantabria, 33676",+34976 496 325,,
3664,administrativo,Casemiro,Escrivá,2004-01-07,"Ronda de Valero Calderon 81, Córdoba, 25304",+34949545164,,
3665,administrativo,Telmo,Nieto,1963-06-09,"Alameda Josep Garcia 745, Palencia, 50561",+34 722280116,,
3666,doctor,Cebrián,Villa,1997-12-06,"Calle de María Manuela Rios 907, Toledo, 33875",+34 803 02 52 40,Ginecología,Consultorio 5
3667,paciente,Manola,Lamas,1957-02-28,"Ronda Amaro Yuste 52 Piso 3 , Las Palmas, 38565",+34 721 349 979,,
3668,doctor,Sebastian,Vilar,1990-10-25,"Plaza Gloria Quintanilla 557, Cuenca, 37489",+34948 985 428,Urología,Consultorio 8
3669,administrativo,Carmelita,Barrios,1965-07-16,"Cuesta Juana Santamaría 341 Puerta 9 , Huesca, 50668",+34 841 95 99 00,,
3670,paciente,Clarisa,Solana,1991-03-12,"C. de Flora Flores 91, Cantabria, 06500",+34975 082 707,,
3671,doctor,Eloísa,Pallarès,1965-05-23,"Pasaje de Ramona Sosa 17 Apt. 34 , Lleida, 34323",+34886 030 291,Oftalmología,Consultorio 2
3672,doctor,Héctor,Cárdenas,1979-02-01,"Cuesta de Angelino Rueda 46, Cuenca, 27776",+34981208365,Pediatría,Consultorio 3
3673,doctor,Gabino,Rojas,2003-01-31,"Via Ema Sanmartín 620 Puerta 3 , Navarra, 13773",+34871 393 226,Psiquiatría,Consultorio 7
3674,administrativo,Emigdio,Seguí,1978-06-13,"Ronda Salvador Español 56, Jaén, 07345",+34 949685703,,
3675,paciente,Roberta,Dominguez,1949-08-06,"Urbanización Flavio Huguet 74 Piso 2 , Ciudad, 43524",+34 876862506,,
3676,doctor,Valentina,Anglada,1951-05-22,"Plaza de Tito Rosselló 26 Apt. 93 , Cuenca, 45544",+34 979 39 43 45,Traumatología,Consultorio 1
3677,doctor,Fito,Codina,1974-07-09,"Glorieta Nadia Sevilla 2, Ávila, 22289",+34928761557,Traumatología,Consultorio 7
3678,doctor,Ruth,Viana,1992-12-26,"Avenida de Emilio Ureña 52, Murcia, 44826",+34954 48 15 39,Cardiología,Consultorio 6
3679,doctor,Teresa,Guitart,1954-11-04,"Via Néstor Pino 88, Tarragona, 32054",+34872 406 492,Urología,Consultorio 8
3680,administrativo,Juan Francisco,Tello,1977-01-07,"Cuesta Ulises Villar 94 Piso 0 , Burgos, 39527",+34 938891234,,
3681,paciente,Bautista,Vélez,1979-03-20,"Acceso Guiomar Diaz 12, Zaragoza, 41292",+34 880 238 710,,
3682,doctor,José,Fiol,1956-11-04,"Rambla Eugenia Antúnez 6 Apt. 15 , Almería, 22953",+34887 33 32 88,Pediatría,Consultorio 10
3683,doctor,Jesús,Calderón,1961-04-23,"Camino Carolina Varela 675 Puerta 4 , Baleares, 40372",+34942 388 725,Endocrinología,Consultorio 1
3684,doctor,Armando,Goñi,2003-06-11,"Cañada Ágata Salamanca 16 Puerta 7 , Ourense, 41233",+34 827 285 008,Cardiología,Consultorio 6
3685,paciente,Arcelia,Lladó,2006-02-12,"Vial de Adelina Bellido 61 Puerta 5 , Vizcaya, 37655",+34875856510,,
3686,doctor,Josué,Pedrero,1968-12-22,"Urbanización Darío Raya 643, Guadalajara, 35189",+34 977159015,Cardiología,Consultorio 6
3687,administrativo,Leandro,Mendoza,1990-11-01,"Callejón de Fortunato Blasco 7 Puerta 8 , Ourense, 18177",+34 824 44 34 73,,
3688,doctor,Martin,Mármol,1968-01-31,"C. de Gregorio Sosa 21 Piso 0 , Cuenca, 35877",+34872171750,Gastroenterología,Consultorio 10
3689,doctor,Lupe,Iniesta,1962-02-20,"Acceso de Mónica Marí 73, Córdoba, 32495",+34824 423 735,Traumatología,Consultorio 5
3690,administrativo,Marino,Gual,1971-07-12,"Glorieta Víctor Galiano 67 Puerta 9 , Burgos, 10877",+34877 393 919,,
3691,doctor,Dafne,Castellanos,1974-03-22,"Vial Wilfredo Alemán 21 Puerta 4 , Zamora, 44161",+34981468793,Traumatología,Consultorio 4
3692,doctor,Eusebio,Morán,1985-02-11,"Ronda Juan Márquez 17, Granada, 49211",+34 874 731 247,Psiquiatría,Consultorio 7
3693,administrativo,Leire,Canales,2001-03-18,"Cuesta Dorotea Campillo 440 Piso 1 , Ciudad, 16871",+34830 96 94 19,,
3694,paciente,Isa,Guerrero,1990-05-08,"Avenida Ernesto Heras 37, Granada, 47942",+34958227666,,
3695,paciente,Santiago,Granados,1981-03-30,"Alameda Andrés Felipe Gimenez 78, Pontevedra, 06675",+34 984 829 218,,
3696,paciente,Ester,Carbajo,1949-01-16,"Alameda de Ale Valverde 75 Apt. 57 , Madrid, 46176",+34 800 028 812,,
3697,paciente,Begoña,Artigas,1989-06-13,"Acceso de Luisina Quirós 58, Lugo, 43170",+34 820 535 807,,
3698,doctor,María Dolores,Huertas,1946-07-29,"Pasaje Basilio Agullo 795 Piso 6 , Teruel, 17635",+34947615033,Urología,Consultorio 10
3699,paciente,Venceslás,Julián,1951-07-31,"Pasadizo Micaela Salazar 9 Puerta 1 , La Rioja, 49902",+34949 11 34 93,,
3700,paciente,Lope,Valderrama,1986-04-06,"Cuesta Vicenta Valle 295, Málaga, 10330",+34 710 813 717,,
3701,paciente,Feliciana,Gabaldón,1952-02-07,"Cañada de Benito Higueras 42, Sevilla, 20001",+34923 00 14 00,,
3702,paciente,Nazaret,Reguera,1982-12-29,"C. de Samuel Blasco 90 Apt. 18 , Valencia, 14146",+34 945 369 398,,
3703,paciente,Ceferino,Benavent,1960-06-01,"Via Fátima Feijoo 15, Sevilla, 09818",+34 806 221 629,,
3704,administrativo,María Ángeles,Peralta,1955-07-10,"Pasaje de Matilde Chico 981, Girona, 14221",+34927 51 35 56,,
3705,administrativo,Flora,Amaya,2000-10-31,"Acceso Mar Martin 97 Apt. 15 , Vizcaya, 08061",+34 847303793,,
3706,doctor,Abel,Saez,1996-12-28,"Callejón Teobaldo Ortiz 38, La Coruña, 11596",+34983992945,Endocrinología,Consultorio 2
3707,paciente,Nicolás,Nadal,1999-11-26,"Ronda Azahara Noguera 418, Córdoba, 23543",+34 978 96 82 78,,
3708,doctor,Margarita,Jara,1959-05-08,"Rambla León Arteaga 709, Teruel, 47875",+34 884 852 479,Endocrinología,Consultorio 10
3709,paciente,Cayetana,Canales,2006-08-11,"Alameda Nacio Alcaraz 52 Puerta 3 , Pontevedra, 39994",+34862 43 50 29,,
3710,doctor,Carlos,Pi,1998-11-28,"Via Benigna Barbero 50 Apt. 76 , Ávila, 29862",+34843 183 534,Gastroenterología,Consultorio 4
3711,doctor,Sebastian,Quevedo,1998-03-27,"Callejón de Angelino Godoy 5, Castellón, 08433",+34 873 80 77 90,Pediatría,Consultorio 10
3712,doctor,Juan Bautista,Bermúdez,1967-02-12,"Avenida de Trinidad Barroso 7 Apt. 99 , Albacete, 35852",+34 969482856,Ginecología,Consultorio 9
3713,administrativo,Leandra,Pedro,1985-10-26,"Avenida Carmela Ramírez 99 Apt. 62 , León, 40919",+34 882 80 07 26,,
3714,doctor,Paca,Rius,1976-07-07,"C. Ibán Cazorla 9 Puerta 6 , Toledo, 07833",+34927 85 18 17,Oftalmología,Consultorio 7
3715,administrativo,Raúl,Tur,1990-05-11,"Camino de Amarilis Simó 15, Madrid, 30266",+34845843486,,
3716,administrativo,Hilario,Belda,2004-09-18,"Camino Cristian Ocaña 3, Córdoba, 29328",+34 901 543 552,,
3717,paciente,Eusebia,Carballo,1950-03-14,"Plaza Montserrat Baquero 52, Vizcaya, 26504",+34 823 33 92 51,,
3718,administrativo,Olimpia,Solsona,1996-06-02,"Calle de Lucila Benito 66 Apt. 81 , Soria, 42916",+34876 05 00 54,,
3719,doctor,Azucena,Noriega,1979-09-18,"Acceso de Tatiana Ramirez 91, León, 26729",+34 875 36 74 44,Gastroenterología,Consultorio 5
3720,paciente,Leticia,Moles,1971-03-06,"Avenida de Jonatan Chamorro 956, Ávila, 30854",+34 944 209 829,,
3721,doctor,Pánfilo,Plaza,1947-02-21,"Calle de Valerio Mata 57 Apt. 06 , Lleida, 47290",+34946 794 156,Urología,Consultorio 5
3722,administrativo,Zaida,Ferrero,1964-06-10,"Cuesta de Amparo Pi 99 Apt. 46 , León, 51739",+34822 120 684,,
3723,doctor,Camila,Ballester,1959-02-20,"Avenida de Nacio Cordero 7, León, 13862",+34827 18 24 53,Pediatría,Consultorio 10
3724,doctor,Anabel,Montero,1970-05-10,"Glorieta de Marcelo Calvo 85, Tarragona, 42244",+34946547231,Oncología,Consultorio 10
3725,administrativo,Evita,Chamorro,1951-12-08,"Calle Teodosio Zamorano 53, Sevilla, 25731",+34 901005403,,
3726,paciente,Luna,Casanovas,1957-04-07,"Glorieta de Débora Campoy 98 Apt. 09 , Jaén, 36224",+34 945130977,,
3727,administrativo,Samu,Pintor,1951-01-20,"Pasadizo Anastasio Ordóñez 6 Piso 8 , Sevilla, 38689",+34 874513029,,
3728,administrativo,Armando,Garmendia,1954-03-29,"Urbanización Eligia Múñiz 810 Apt. 76 , Ciudad, 18746",+34 823 014 058,,
3729,doctor,Natalia,Nuñez,1955-03-28,"Cañada Débora Losada 34 Apt. 66 , Las Palmas, 28980",+34 901920590,Oncología,Consultorio 8
3730,administrativo,Asdrubal,Benavides,2004-01-02,"Alameda Juan Francisco Ballester 32 Apt. 73 , Ceuta, 14438",+34948909853,,
3731,doctor,Pedro,Niño,1945-09-26,"Calle de Florencia Bueno 45 Piso 8 , Granada, 18845",+34 884 05 02 33,Neurología,Consultorio 1
3732,paciente,Angelina,Hernandez,1962-09-20,"Ronda de Nacho Alarcón 976 Apt. 39 , Cádiz, 08753",+34 856 16 98 64,,
3733,doctor,José,Acevedo,1974-05-09,"Alameda Gonzalo Luz 505 Apt. 98 , Las Palmas, 46970",+34 978101550,Ginecología,Consultorio 5
3734,paciente,Eliana,Salinas,1955-08-10,"Urbanización de Vasco Maestre 3 Piso 2 , Girona, 10470",+34 746 506 298,,
3735,doctor,Nayara,Pi,1968-10-16,"Acceso Natividad Almansa 594, Granada, 27124",+34 842 370 615,Oncología,Consultorio 6
3736,paciente,Encarnacion,Vizcaíno,1959-06-16,"Ronda Gabriel Prado 3 Piso 7 , Huelva, 17749",+34 974 652 564,,
3737,doctor,Isidoro,Sebastián,1987-12-18,"Avenida Ángela Calderon 42, Ceuta, 49712",+34 871 90 12 01,Neurología,Consultorio 5
3738,doctor,Ileana,Noguera,1973-02-24,"Ronda Marciano Abascal 71, Palencia, 46230",+34 942538365,Oftalmología,Consultorio 3
3739,doctor,Claudia,Gisbert,1993-08-07,"Plaza Itziar Guerrero 61, Almería, 29461",+34 959 91 59 22,Urología,Consultorio 10
3740,paciente,María,Gutierrez,1999-11-17,"Rambla de Pastora Campo 95, Guipúzcoa, 03485",+34 980102439,,
3741,doctor,Trinidad,Téllez,1983-04-06,"Acceso de Irma Piñol 5 Puerta 1 , La Rioja, 33684",+34 873 375 282,Cardiología,Consultorio 4
3742,paciente,Régulo,González,1947-10-17,"Ronda Gabriela Guardiola 6, Lugo, 40725",+34848 80 79 96,,
3743,administrativo,Calixta,Sola,2001-03-05,"Callejón de Nazario Salas 6 Piso 8 , Zamora, 05860",+34 926 717 296,,
3744,paciente,Tamara,Tormo,1998-04-16,"Calle de Jordi Cánovas 853 Piso 6 , Guipúzcoa, 08481",+34971 91 55 30,,
3745,paciente,Renato,Valera,1997-03-17,"Pasadizo Osvaldo Oller 9 Puerta 8 , Teruel, 09859",+34927997266,,
3746,paciente,Constanza,Gomis,1974-04-30,"Vial Fátima Abad 54, León, 16292",+34 888116828,,
3747,doctor,Eli,Madrigal,1994-09-25,"Pasaje Fabián Matas 702 Piso 1 , Guadalajara, 50682",+34946627514,Traumatología,Consultorio 6
3748,doctor,Custodio,Villegas,1993-12-07,"Glorieta Porfirio Orozco 94, Córdoba, 32161",+34 800 73 26 18,Cardiología,Consultorio 9
3749,administrativo,Desiderio,Cazorla,2003-10-11,"Pasadizo de Teresa Pascual 78 Piso 6 , Zaragoza, 30268",+34823 568 423,,
3750,administrativo,Elena,Lobato,1994-04-19,"Plaza Jenaro Llamas 769, Lleida, 32122",+34846646880,,
3751,paciente,Rosaura,Andreu,1977-10-18,"Pasaje de Alma Caparrós 80, Melilla, 18508",+34927751467,,
3752,administrativo,Teresa,Porta,1967-06-05,"Via Isidora Alcántara 54 Piso 5 , Badajoz, 27950",+34 979 489 001,,
3753,paciente,Herberto,Escobar,1990-11-29,"Urbanización de Felicia Palomino 39 Puerta 0 , Girona, 20546",+34 984256989,,
3754,paciente,Pili,Rivas,1977-10-21,"Ronda de Jose Angel Gallo 2, Segovia, 51440",+34 882844370,,
3755,paciente,Chucho,Llabrés,2005-09-21,"Urbanización de Bartolomé Oller 72, Teruel, 35717",+34 821809867,,
3756,doctor,Máximo,Calatayud,1954-01-04,"Cañada de Domingo Hernando 40 Apt. 43 , Murcia, 03791",+34 947 568 813,Neurología,Consultorio 6
3757,administrativo,Teobaldo,Quiroga,1968-11-23,"Glorieta de Maribel Mir 15 Piso 0 , Palencia, 37594",+34718 58 72 93,,
3758,paciente,Daniel,Donoso,1970-01-09,"Rambla Seve Valcárcel 1 Apt. 25 , Girona, 10192",+34 901955821,,
3759,doctor,Selena,Ribera,1991-03-17,"Alameda Salvador Durán 54 Puerta 0 , Badajoz, 48155",+34825 790 038,Cardiología,Consultorio 9
3760,doctor,Laura,Mayoral,2005-08-15,"Plaza de Florencio Lobo 2, Zamora, 31689",+34883338970,Endocrinología,Consultorio 5
3761,administrativo,Andrés,Pereira,1967-01-09,"Plaza Silvia Solano 7, Burgos, 43530",+34920687208,,
3762,paciente,Sonia,Cañizares,1970-01-12,"Acceso de Cipriano Fernández 24 Puerta 0 , Cáceres, 20955",+34 882907089,,
3763,doctor,Lope,Coronado,1993-02-11,"C. Ulises Luque 16, La Coruña, 28449",+34 977007979,Pediatría,Consultorio 8
3764,administrativo,Herminio,Cerdán,1997-03-06,"Acceso de Toribio Rosa 56, Albacete, 26190",+34 901240893,,
3765,paciente,Soledad,Morillo,1951-12-10,"Cañada Nico Peña 388 Apt. 56 , Las Palmas, 03774",+34 826111002,,
3766,paciente,Sabina,Miralles,2001-05-02,"C. de Daniel Fuertes 89, Navarra, 07283",+34848 77 08 90,,
3767,administrativo,Carla,Manrique,1990-05-23,"Callejón Reinaldo Guzmán 36 Piso 0 , Valladolid, 22927",+34984 86 87 10,,
3768,doctor,Nerea,Alvarado,1999-12-29,"Cuesta de Reinaldo Medina 279, Alicante, 41836",+34 945 742 102,Cardiología,Consultorio 7
3769,administrativo,Gaspar,Sevilla,2001-09-12,"Cañada Salud Maldonado 36 Piso 1 , Cuenca, 15955",+34927 36 54 62,,
3770,doctor,Delia,Lucas,1979-03-17,"Cañada de Noemí Escolano 70 Piso 2 , Castellón, 14816",+34 806 07 21 81,Gastroenterología,Consultorio 8
3771,administrativo,Dominga,Palomino,1984-09-10,"Camino Vasco Iborra 46, Jaén, 21120",+34 888 375 971,,
3772,paciente,Mariana,Bueno,1988-05-01,"Pasaje de Chelo Castro 27 Piso 0 , Barcelona, 13964",+34 719 871 733,,
3773,paciente,Nicolás,Peñas,1992-12-14,"Pasadizo de Coral Espinosa 284, Álava, 26648",+34 884746956,,
3774,doctor,Carmelita,Valenciano,1963-05-17,"Pasadizo de José Luis Benito 7, Ourense, 09691",+34 822 34 61 14,Traumatología,Consultorio 5
3775,administrativo,Hortensia,Redondo,1956-11-21,"Callejón de Filomena Machado 89, Navarra, 11196",+34 946708493,,
3776,doctor,Esperanza,Agudo,1999-01-16,"Acceso Brunilda Varela 63 Apt. 21 , Guadalajara, 20041",+34924 83 72 10,Pediatría,Consultorio 1
3777,paciente,Amando,Castilla,1955-05-11,"Alameda de Sebastian Cervantes 7 Apt. 06 , Segovia, 46301",+34 819192560,,
3778,paciente,Óscar,Agustí,1992-06-14,"Urbanización Florina Mariscal 870 Piso 6 , Castellón, 04812",+34 972896863,,
3779,administrativo,Clímaco,Cruz,1987-08-24,"Paseo de Genoveva Murillo 1, Castellón, 34301",+34842 44 00 67,,
3780,administrativo,Olalla,Oliver,1962-05-19,"Cañada de María Diéguez 6, Sevilla, 40781",+34 838 93 22 08,,
3781,paciente,Miguel Ángel,Montesinos,1981-05-22,"Cuesta Antonia Diéguez 86 Apt. 91 , Soria, 20881",+34 902 09 44 15,,
3782,paciente,Fortunata,Benavent,1981-05-22,"Ronda Óscar Cuesta 91, Teruel, 08849",+34 846 48 21 18,,
3783,paciente,Calisto,Ferreras,1976-12-09,"Cuesta Jordi Serra 22 Apt. 31 , Guadalajara, 22050",+34872 530 518,,
3784,doctor,Cecilio,Palau,1975-06-08,"Pasaje Julia Rivero 59 Apt. 19 , Cantabria, 39953",+34980 27 63 01,Ginecología,Consultorio 8
3785,administrativo,Bárbara,Cabrero,1995-05-11,"Ronda Luisa Madrid 119, León, 33635",+34944 086 320,,
3786,doctor,Sol,Carreras,1998-02-05,"Calle de Tatiana Rosado 32 Apt. 73 , Soria, 44626",+34925 159 736,Psiquiatría,Consultorio 1
3787,paciente,Jose Manuel,Bueno,1969-10-14,"Via de Íngrid Fortuny 14, Salamanca, 04467",+34 946233537,,
3788,paciente,Jenaro,Barón,1992-08-30,"Avenida de Coral Acedo 255 Apt. 00 , Madrid, 05204",+34 979 30 04 02,,
3789,paciente,Calisto,Feliu,1969-04-13,"Plaza de Conrado Canales 829 Puerta 1 , Guadalajara, 32652",+34 725 579 730,,
3790,doctor,Aristides,Cortes,1957-11-24,"Ronda Aránzazu Vaquero 540, Teruel, 45596",+34 941644617,Neurología,Consultorio 1
3791,administrativo,María Fernanda,Amigó,1997-11-11,"Paseo Haydée Giner 120 Piso 2 , Huelva, 12999",+34 872369236,,
3792,paciente,María Fernanda,Gomez,1974-07-28,"Cuesta de Adelardo Salvà 60, Vizcaya, 04216",+34 925001139,,
3793,paciente,Maristela,Ros,1979-03-20,"C. Rodrigo Jordá 134, Tarragona, 15575",+34806 362 927,,
3794,administrativo,Gertrudis,Padilla,1970-12-09,"Calle de Chuy Sanjuan 3 Piso 6 , Palencia, 13530",+34 946 895 134,,
3795,doctor,Jorge,Rodríguez,1954-09-11,"Ronda de Octavio Barbero 1, Cáceres, 47407",+34820 90 29 31,Dermatología,Consultorio 5
3796,administrativo,Iván,Martínez,1976-10-29,"Camino Chita Rebollo 89 Puerta 0 , Huesca, 02403",+34842 25 05 91,,
3797,administrativo,Mateo,Feliu,1977-05-19,"Via Augusto Riera 764 Piso 4 , Zaragoza, 18836",+34902 288 289,,
3798,paciente,Tere,Marí,1956-05-27,"Avenida Dorotea Jara 32 Apt. 66 , Toledo, 45228",+34945 25 03 61,,
3799,administrativo,Gervasio,Catalán,1946-04-29,"Plaza de Eric Poza 44, Soria, 38066",+34 927 35 27 51,,
3800,administrativo,Rogelio,Ariza,1957-01-24,"Acceso de Nuria Duque 86, Alicante, 13623",+34844 580 185,,
3801,doctor,Goyo,Jaén,1988-03-21,"Calle de Aura Solera 32, Cádiz, 16484",+34 811 971 612,Pediatría,Consultorio 9
3802,doctor,Natalio,Jara,1956-06-01,"Pasaje Cloe Román 30, Badajoz, 02792",+34823 100 001,Gastroenterología,Consultorio 6
3803,doctor,Carla,Abad,1956-06-23,"Cuesta Curro Mateos 3, Ourense, 46999",+34 948859842,Pediatría,Consultorio 9
3804,administrativo,Brunilda,Gámez,1945-12-14,"Via de Emilio Jódar 33 Piso 1 , Melilla, 17521",+34928876691,,
3805,paciente,Judith,Sotelo,1959-10-25,"Rambla Hugo Larrañaga 23 Apt. 86 , Girona, 31656",+34864 46 16 29,,
3806,paciente,Marcelo,Téllez,1952-05-11,"Pasadizo de Rufina Valcárcel 8 Puerta 2 , Melilla, 03354",+34 941 220 323,,
3807,doctor,Gaspar,Maza,1990-03-14,"Urbanización Julieta Maestre 78, Sevilla, 33493",+34935 756 370,Traumatología,Consultorio 4
3808,doctor,Cristóbal,Cerro,1997-11-13,"C. de Jorge Soler 33 Apt. 37 , Guipúzcoa, 32402",+34888 002 063,Endocrinología,Consultorio 9
3809,doctor,Angelino,Piña,1997-10-16,"Vial de Roberta Dalmau 64, Baleares, 10222",+34 902661662,Ginecología,Consultorio 4
3810,administrativo,Manola,Bernad,1986-08-14,"Avenida Pastor Martorell 132 Piso 1 , Murcia, 20238",+34879 78 27 32,,
3811,administrativo,Sabina,Canals,1979-05-12,"Avenida Javiera Bárcena 60, Ávila, 38681",+34926 834 423,,
3812,paciente,Leandra,Barrera,1984-09-26,"Ronda de Mauricio Oliver 9 Puerta 4 , Cuenca, 04071",+34 946 86 34 43,,
3813,paciente,Pepita,Álamo,1965-08-14,"Paseo de Gaspar Manjón 35 Puerta 8 , Málaga, 08354",+34 980242497,,
3814,administrativo,Teobaldo,Falcó,1968-06-01,"Avenida de Olegario Abril 70 Piso 8 , Cuenca, 01247",+34934930525,,
3815,administrativo,Rogelio,Bermudez,1964-06-20,"Callejón Espiridión Casares 489 Piso 0 , Segovia, 43558",+34876 12 31 65,,
3816,paciente,Nuria,Palacios,1977-06-19,"Cañada Manuel Quero 31, Granada, 15110",+34 844391003,,
3817,doctor,Cecilia,Mayol,1977-01-17,"Pasaje de León Cañete 15, Las Palmas, 41376",+34 981 244 703,Gastroenterología,Consultorio 6
3818,paciente,Ernesto,Benito,1950-01-15,"Vial Georgina Goñi 44 Puerta 0 , La Rioja, 24580",+34880 692 333,,
3819,paciente,Sara,Hervia,1968-10-12,"Callejón de Isidoro Cámara 932 Piso 5 , Málaga, 26047",+34 885 99 50 04,,
3820,paciente,Leire,Bautista,2003-02-15,"Plaza Amílcar Nicolau 5 Apt. 35 , Barcelona, 31021",+34 901090314,,
3821,administrativo,Delia,Barba,1977-06-04,"Rambla de Reinaldo Pedrosa 197 Puerta 8 , Ceuta, 12647",+34822 79 80 88,,
3822,doctor,Damián,Vendrell,1972-08-18,"Acceso Perla Soler 53 Puerta 3 , Castellón, 39195",+34 828976449,Urología,Consultorio 5
3823,doctor,Encarnita,Cabanillas,1998-05-15,"Calle de Heliodoro Pozuelo 3, Guadalajara, 50736",+34 803 31 08 36,Dermatología,Consultorio 9
3824,paciente,Manu,Vilaplana,1953-01-16,"Cuesta Benigna Amat 183, Cantabria, 01235",+34941 640 549,,
3825,administrativo,Melania,Juliá,1966-09-22,"Avenida de Claudio Chamorro 213 Piso 5 , Toledo, 49893",+34924 87 70 81,,
3826,doctor,Selena,Ledesma,1960-04-12,"Urbanización Rafael Jurado 178 Piso 0 , Jaén, 48953",+34974 08 16 39,Oncología,Consultorio 2
3827,administrativo,Cecilia,Villena,1947-01-07,"Avenida de Angélica Tejera 66, Zamora, 50106",+34 886 07 82 47,,
3828,administrativo,Quique,Orozco,1945-05-15,"Avenida de Dafne Morán 61 Apt. 55 , Navarra, 35921",+34 847 62 03 00,,
3829,administrativo,Inocencio,Toledo,1972-11-26,"Urbanización de Valeria Guzman 99 Puerta 5 , Ávila, 44027",+34883 65 04 25,,
3830,administrativo,Marcial,Carnero,1993-10-03,"C. de Moreno Cuadrado 29, Córdoba, 51845",+34 633 05 87 33,,
3831,paciente,Kike,Goñi,1986-07-10,"Calle de Andrés Felipe Guzmán 628, Guadalajara, 35248",+34 988 92 13 18,,
3832,paciente,Bernardita,Seco,1950-06-24,"Pasaje de David Acevedo 60 Piso 4 , Navarra, 26659",+34972 47 09 74,,
3833,administrativo,Glauco,Valderrama,2002-02-27,"Pasadizo América Girón 18, Almería, 28254",+34 985 03 88 23,,
3834,administrativo,Marcelino,Alemán,1975-04-16,"Vial Teodora Solé 39 Apt. 47 , Alicante, 48120",+34 985 91 27 54,,
3835,doctor,Pili,Frías,1958-08-09,"Via Estrella Monreal 76, Valencia, 03714",+34874 588 042,Neurología,Consultorio 5
3836,administrativo,Florina,Raya,1993-02-12,"Glorieta Camila Quesada 21, La Rioja, 17680",+34 625 951 192,,
3837,paciente,Morena,Marco,2005-03-01,"Alameda de Manuela Escobar 870, Córdoba, 41958",+34 976869792,,
3838,administrativo,Remedios,Amador,1950-12-22,"Pasadizo Felicidad Tormo 60 Apt. 14 , Lleida, 26588",+34881 48 66 23,,
3839,administrativo,Nilda,Noriega,1980-12-30,"Via Gema Melero 12, Tarragona, 27276",+34718790252,,
3840,paciente,Armida,Peña,1980-07-22,"Avenida José Mari Bermúdez 389 Puerta 8 , Ávila, 14184",+34 922 348 619,,
3841,paciente,Manolo,Blazquez,1968-05-06,"Urbanización de Esmeralda Palomares 991 Piso 7 , Vizcaya, 18983",+34 800135743,,
3842,paciente,Loida,Raya,1944-07-11,"Paseo de Alejandro Poza 34, Badajoz, 17188",+34 841 696 326,,
3843,doctor,Carmela,Leon,1952-06-13,"Plaza de Anacleto Leon 87, Huelva, 23701",+34941996807,Psiquiatría,Consultorio 2
3844,paciente,Olga,Vidal,1998-04-09,"Cuesta de Alejandra Pino 862 Piso 4 , Guadalajara, 47649",+34912969621,,
3845,doctor,José,Pons,1971-01-23,"Glorieta Gervasio Ponce 94 Puerta 2 , Jaén, 39072",+34 884 140 133,Endocrinología,Consultorio 8
3846,doctor,Reynaldo,Murillo,1993-09-02,"Vial Ángela Franco 30 Piso 1 , Córdoba, 24537",+34 945 79 51 15,Oncología,Consultorio 2
3847,doctor,Fabián,Guardia,1990-07-17,"Calle de Ramiro Rivas 19 Puerta 7 , Guadalajara, 16500",+34884 35 53 86,Oftalmología,Consultorio 7
3848,paciente,Gilberto,Requena,2002-02-25,"Camino de Clemente Pineda 378 Puerta 2 , Soria, 31435",+34980 619 712,,
3849,paciente,Ramón,Cordero,2000-05-13,"Glorieta Azahara Alcántara 29, Zamora, 01806",+34 930 33 18 74,,
3850,paciente,Herberto,Mulet,1993-01-19,"Glorieta de Luisina Montes 495, Álava, 44817",+34 876545540,,
3851,paciente,Remigio,Quintero,1984-05-01,"Alameda de Anacleto Marco 50 Piso 3 , Ourense, 42866",+34 928 020 621,,
